lit_id,figure,panel,quantity,series,wavelength_nm,value,source_image,digitization_basis
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,765.192308,2.507143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,767.307692,2.510714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,769.423077,2.514286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,771.538462,2.517857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,773.653846,2.525,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,775.769231,2.532143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,777.884615,2.539286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,780.0,2.546429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,782.115385,2.553571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,784.230769,2.560714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,786.346154,2.567857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,788.461538,2.578571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,790.576923,2.585714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,792.692308,2.592857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,794.807692,2.592857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,796.923077,2.596429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,799.038462,2.592857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,801.153846,2.592857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,803.269231,2.589286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,805.384615,2.582143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,807.5,2.578571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,809.615385,2.571429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,811.730769,2.564286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,813.846154,2.560714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,815.961538,2.553571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,818.076923,2.55,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,820.192308,2.546429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,822.307692,2.539286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,824.423077,2.532143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,826.538462,2.528571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,828.653846,2.521429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,830.769231,2.514286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,832.884615,2.510714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,835.0,2.507143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,837.115385,2.503571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,839.230769,2.496429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,841.346154,2.496429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,843.461538,2.492857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,845.576923,2.489286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,847.692308,2.485714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,849.807692,2.478571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,851.923077,2.475,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,854.038462,2.475,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,856.153846,2.471429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,858.269231,2.467857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,860.384615,2.467857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,862.5,2.464286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,864.615385,2.460714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,866.730769,2.457143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,868.846154,2.453571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,870.961538,2.453571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,873.076923,2.446429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,875.192308,2.446429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,877.307692,2.442857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,879.423077,2.442857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,881.538462,2.439286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,883.653846,2.435714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,885.769231,2.432143,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,887.884615,2.428571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,890.0,2.428571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,892.115385,2.428571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,894.230769,2.421429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,896.346154,2.421429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,898.461538,2.417857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,900.576923,2.417857,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,902.692308,2.414286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,904.807692,2.414286,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,906.923077,2.410714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,909.038462,2.410714,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,911.153846,2.403571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,913.269231,2.403571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,915.384615,2.403571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,917.5,2.403571,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,919.615385,2.4,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
LIT-0001,Fig. 3,a,n,Glass/CsFAPI,921.730769,2.396429,reference/Khan 等 - 2024 - Optical constants manipulation of formamidinium lead iodide perovskites ellipsometric and spectrosc.pdf-64661b05-c239-4731-a3f7-2c0456a4df66/images/4ad6d50871967bd68ad9d2d4b0a12bb3fe5adf116e9eec0d34d4752f2f7dac43.jpg,paper_raster_curve
